id,slug,name,address,city,state,lat,lng,verified,phone,email,website,hours
2593073c-4eda-4f67-95d1-262a18f1ab27,total-wine-more-1003-desert-ridge-phoenix-az,Total Wine & More #1003 - Desert Ridge,"21001 North Tatum Blvd Suite 12 , Desert Ridge Marketplace",Phoenix,AZ,,,false,480-515-6211,1003manager@totalwine.com,http://www.totalwine.com,
dc388799-10b4-4c76-bb36-d25c578c08ea,total-wine-more-1001-tucson-tucson-az,Total Wine & More #1001 - Tucson,"4370 N Oracle Road , The Corner",Tucson,AZ,,,false,520-887-0174,1001manager@totalwine.com,http://www.totalwine.com,
5d499364-4c15-4bd2-b048-b33555e58d6c,total-wine-more-0914-sarasota-bradenton-fl,Total Wine & More #0914 - Sarasota,"8539 Cooper Creek Blvd , University Center",Bradenton,FL,,,false,941-351-7895,914manager@totalwine.com,http://www.totalwine.com,
3aa9a991-5289-46bb-b960-d2354f2090ac,total-wine-more-1103-tustin-tustin-ca,Total Wine & More #1103 - Tustin,"2952 El Camino Road , The Market Place",Tustin,CA,,,false,714-665-4257,1103manager@totalwine.com,http://www.totalwine.com,
2bdc4a78-6f39-433e-82d1-3862e59183c6,total-wine-more-0803-perimeter-atlanta-ga,Total Wine & More #0803 - Perimeter,"124 Perimeter Ctr W , Perimeter Square Center",Atlanta,GA,,,false,770-395-1678,803manager@totalwine.com,http://www.totalwine.com,
98e97a49-6c7d-4a28-9d62-237ee4ebf974,total-wine-more-0801-alpharetta-alpharetta-ga,Total Wine & More #0801 - Alpharetta,"6290 North Point Pkwy , North Point Market Ctr",Alpharetta,GA,,,false,770-772-0694,801manager@totalwine.com,http://www.totalwine.com,
0c2df31c-e624-41e8-92b8-2657a9adb903,total-wine-more-1104-rancho-cucamonga-rancho-cucamonga-ca,Total Wine & More #1104 - Rancho Cucamonga,"8201 Day Creek Blvd , Foothill Crossing",Rancho Cucamonga,CA,,,false,909-463-5670,1104manager@totalwine.com,http://www.totalwine.com,
56cab44a-f5fa-4ef2-9039-e985ebcec428,total-wine-more-1004-tempe-tempe-az,Total Wine & More #1004 - Tempe,"8544 S Emerald Drive , Emerald Center",Tempe,AZ,,,false,480-753-4225,1004manager@totalwine.com,http://www.totalwine.com,
8ddaf9ee-9c0c-4ab3-a7c5-1654fec65b77,total-wine-more-1005-san-tan-gilbert-az,Total Wine & More #1005 - San Tan,"2224 E Williams Field Road , San Tan Village",Gilbert,AZ,,,false,480-786-0270,1005manager@totalwine.com,http://www.totalwine.com,
faa6cca8-d93e-49ec-bfd9-bbe932ba6d27,total-wine-more-1006-camelback-phoenix-az,Total Wine & More #1006 - Camelback,"1670 E Camelback Rd , Camelback Center",Phoenix,AZ,,,false,602-279-0540,1006manager@totalwine.com,http://www.totalwine.com,
32f3ae0d-c490-4e29-b213-5c96b56ffffc,total-wine-more-1201-summerlin-las-vegas-nv,Total Wine & More #1201 - Summerlin,"730 S Rampart Blvd , Boca Park",Las Vegas,NV,,,false,702-933-8740,1201manager@totalwine.com,http://www.totalwine.com,
d99c193d-08c0-4b85-9078-e77e8c90781c,total-wine-more-1105-brea-brea-ca,Total Wine & More #1105 - Brea,"471 S Associated Rd , Brea Plaza Shopping Center",Brea,CA,,,false,714-672-0323,1105manager@totalwine.com,http://www.totalwine.com,
c7f9d285-a45d-427d-8704-8f1d5150d6d3,total-wine-more-1202-henderson-henderson-nv,Total Wine & More #1202 - Henderson,"501 N Stephanie St , Stephanie Street Power Center",Henderson,NV,,,false,702-433-2709,1202manager@totalwine.com,http://www.totalwine.com,
57ae4992-88fd-40e1-b6fa-886b9ebd4ada,total-wine-more-0613-promenade-charlotte-nc,Total Wine & More #0613 - Promenade,"5341 Ballantyne Com Pkwy S 100 , Promenade On Providence",Charlotte,NC,,,false,704-841-1212,613manager@totalwine.com,http://www.totalwine.com,
2f2f7e28-ba61-46cb-a97e-de306b1cafbf,total-wine-more-0916-jensen-beach-stuart-fl,Total Wine & More #0916 - Jensen Beach,"2550 Nw Federal Hwy , Vista Plaza",Stuart,FL,,,false,772-692-1530,916manager@totalwine.com,http://www.totalwine.com,
cb772ecb-db27-43c8-94b6-3954294cd9b7,total-wine-more-1107-thousand-oaks-thousand-oaks-ca,Total Wine & More #1107 - Thousand Oaks,"394 N Moorpark Rd , Best Buy Plaza",Thousand Oaks,CA,,,false,805-494-0108,1107manager@totalwine.com,http://www.totalwine.com,
3b854890-0d84-4ac8-9514-9721cbe1c9e8,total-wine-more-0917-wellington-wellington-fl,Total Wine & More #0917 - Wellington,"960 S Sr-7 , Shoppes At Isla Verde",Wellington,FL,,,false,561-795-9229,917manager@totalwine.com,http://www.totalwine.com,
5055d102-b273-430b-8efb-aacdf0772266,total-wine-more-1106-redondo-beach-redondo-beach-ca,Total Wine & More #1106 - Redondo Beach,"1505 Hawthorne Blvd , South Bay Marketplace",Redondo Beach,CA,,,false,310-542-1460,1106manager@totalwine.com,http://www.totalwine.com,
52b5ccef-bc6f-4298-94ee-1d2449447be6,total-wine-more-1203-reno-reno-nv,Total Wine & More #1203 - Reno,"6671 South Virginia Street , The Commons",Reno,NV,,,false,775-853-3669,1203manager@totalwine.com,http://www.totalwine.com,
0949d8cc-f309-40f1-ad30-057f1ce27749,total-wine-more-1008-goodyear-goodyear-az,Total Wine & More #1008 - Goodyear,"1416 N Litchfield Rd , Palm Valley Pavilions West",Goodyear,AZ,,,false,623-547-2109,1008manager@totalwine.com,http://www.totalwine.com,
215c76ef-fdd6-4c5d-8ea1-0f4e9387a470,total-wine-more-0918-pinecrest-miami-fl,Total Wine & More #0918 - Pinecrest,"8851 Sw 136Th St , Pinecrest-Miami",Miami,FL,,,false,305-971-7615,918manager@totalwine.com,http://www.totalwine.com,
85e945ac-46d6-4130-8693-80a9cd199c44,total-wine-more-1007-scottsdale-scottsdale-az,Total Wine & More #1007 - Scottsdale,"10320 N Scottsdale Road , Suite 110",Scottsdale,AZ,,,false,480-308-0271,1007manager@totalwine.com,http://www.totalwine.com,
b715a366-8947-4a9a-9680-35fa077fede8,total-wine-more-0920-millenia-orlando-fl,Total Wine & More #0920 - Millenia,"4625 Millenia Plaza Way , Millenia Plaza",Orlando,FL,,,false,407-352-6330,920manager@totalwine.com,http://www.totalwine.com,
221e7538-19b1-42fb-b50d-15f5aff3b0cb,total-wine-more-1108-arden-sacramento-ca,Total Wine & More #1108 - Arden,2121 Arden Way,Sacramento,CA,,,false,916-921-5328,1108manager@totalwine.com,http://www.totalwine.com,
e3f60f93-e182-436e-9e2a-2d322fcfe39b,total-wine-more-1109-huntington-huntington-beach-ca,Total Wine & More #1109 - Huntington,"16272 Beach Blvd , Beach Blvd & Stark",Huntington Beach,CA,,,false,714-861-4047,1109manager@totalwine.com,http://www.totalwine.com,
589c7c60-8ba4-4e8d-9ccd-b2c8d4ebeb7d,total-wine-more-0501-park-lane-dallas-tx,Total Wine & More #0501 - Park Lane,"9350 N Central Expressway , Best Buy Plaza",Dallas,TX,,,false,214-750-4605,501manager@totalwine.com,http://www.totalwine.com,
abe79919-32c6-4120-9777-94e4f20ad34f,total-wine-more-1401-bellevue-bellevue-wa,Total Wine & More #1401 - Bellevue,"699 120Th Ave Ne Unit B , Wilburton Crossing",Bellevue,WA,,,false,425-454-1317,1401manager@totalwine.com,http://www.totalwine.com,
1737cd36-dd41-4f97-a0b1-b6776ca72688,total-wine-more-0919-plantation-plantation-fl,Total Wine & More #0919 - Plantation,"801 S University Dr Ste G100 , The Fountains Shopping Center",Plantation,FL,,,false,954-424-0954,919manager@totalwine.com,http://www.totalwine.com,
17b94cf4-68a9-4c6f-bd38-dae96d9c826f,total-wine-more-1110-laguna-hills-laguna-hills-ca,Total Wine & More #1110 - Laguna Hills,24001 El Toro Road Suite B,Laguna Hills,CA,,,false,949-206-1539,1110manager@totalwine.com,http://www.totalwine.com,
33912e85-075a-4fe8-91d3-f41df9253af2,total-wine-more-1009-east-tucson-tucson-az,Total Wine & More #1009 - East Tucson,"5870 E Broadway Blvd Ste 448 , Park Place Mall",Tucson,AZ,,,false,520-745-0540,1009manager@totalwine.com,http://www.totalwine.com,
96f0c625-c862-4487-988b-763a5393afe5,total-wine-more-1402-southcenter-tukwila-wa,Total Wine & More #1402 - Southcenter,"300 Andover Park W Ste 500 , Segale Center",Tukwila,WA,,,false,206-575-6280,1402manager@totalwine.com,http://www.totalwine.com,
25c10525-947f-46a8-8ce6-cdf26a5c2b0c,total-wine-more-0502-fort-worth-fort-worth-tx,Total Wine & More #0502 - Fort Worth,"5200 S Hulen Street , Hulen Fashion Center",Fort Worth,TX,,,false,817-292-2503,502manager@totalwine.com,http://www.totalwine.com,
88aadf33-bd9e-4371-8cc4-a5d7f7ad68b9,total-wine-more-1301-cottonwood-albuquerque-nm,Total Wine & More #1301 - Cottonwood,"10420 Coors Blvd Bypass Nw , Cottonwood Corners",Albuquerque,NM,,,false,505-890-8467,1301manager@totalwine.com,http://www.totalwine.com,
2df0e8a4-701c-494f-8a5a-5753d93b1fb6,total-wine-more-0921-viera-melbourne-fl,Total Wine & More #0921 - Viera,"2302 Harnett Drive , Viera Shops",Melbourne,FL,,,false,321-637-9844,921manager@totalwine.com,http://www.totalwine.com,
5d19b067-a133-4847-b560-79388c3f2bb9,total-wine-more-1302-uptown-albuquerque-nm,Total Wine & More #1302 - Uptown,"6701 Uptown Blvd Ne , Albuquerque-Uptown",Albuquerque,NM,,,false,505-830-2080,1302manager@totalwine.com,http://www.totalwine.com,
01118d22-341b-4bae-a686-b9f70053318a,total-wine-more-1404-vancouver-vancouver-wa,Total Wine & More #1404 - Vancouver,"4816 Ne Thurston Way , Vancouver Village Shopping Ctr",Vancouver,WA,,,false,360-885-7583,1404manager@totalwine.com,http://www.totalwine.com,
146ddecd-1269-4a72-b0a1-1341e3dddbb0,total-wine-more-0922-west-kendall-miami-fl,Total Wine & More #0922 - West Kendall,"11960 Mills Drive , The Palms At Town And Country",Miami,FL,,,false,305-630-3790,922manager@totalwine.com,http://www.totalwine.com,
081af9fe-8b5b-440b-9582-61e836a4075c,total-wine-more-1112-palm-desert-palm-desert-ca,Total Wine & More #1112 - Palm Desert,"72339 California Hwy 111 , Desert Crossing Shopping Center",Palm Desert,CA,,,false,760-346-2029,1112manager@totalwine.com,http://www.totalwine.com,
ab393da3-049f-429d-8ed6-bc25b4df848a,total-wine-more-1405-lynnwood-lynnwood-wa,Total Wine & More #1405 - Lynnwood,"2701 184Th St Sw Ste108B , Alderwood Crossing Shopping Center",Lynnwood,WA,,,false,425-640-4510,1405manager@totalwine.com,http://www.totalwine.com,
24851051-846f-479b-927d-b3458e4a3eeb,total-wine-more-1406-olympia-olympia-wa,Total Wine & More #1406 - Olympia,"625 Black Lake Blvd Sw Suite 405 , Capital Mall",Olympia,WA,,,false,360-786-5006,1406manager@totalwine.com,http://www.totalwine.com,
4798bb46-e473-4f08-89a5-71adb415ed96,total-wine-more-0505-collin-creek-plano-tx,Total Wine & More #0505 - Collin Creek,"721 N Central Expy Ste 200 , Collin Creek Village",Plano,TX,,,false,972-943-0767,505manager@totalwine.com,http://www.totalwine.com,
cbe664f5-2d68-4a35-a4e3-43e6ce0da9a3,total-wine-more-0506-preston-village-plano-tx,Total Wine & More #0506 - Preston Village,"8700 Preston Rd Ste 113 , Preston Village Shopping Center",Plano,TX,,,false,214-436-5518,506manager@totalwine.com,http://www.totalwine.com,
b5b3a32c-30cd-4156-9ff0-38bded5ffdc8,total-wine-more-1408-spokane-valley-spokane-wa,Total Wine & More #1408 - Spokane Valley,"13802 E Indiana Ave , Evergreen Crossing Shopping Center",Spokane,WA,,,false,509-922-1530,1408manager@totalwine.com,http://www.totalwine.com,
23e76538-86a8-4a7e-8dcc-c2644a0d586f,total-wine-more-0503-del-norte-san-antonio-tx,Total Wine & More #0503 - Del Norte,"125 Nw Loop 410 Ste 260 , La Plaza Del Norte Shopping Ctr",San Antonio,TX,,,false,210-524-9300,503manager@totalwine.com,http://www.totalwine.com,
f55e2b49-9568-4be3-ba48-7e2389efeeb7,total-wine-more-1407-federal-way-federal-way-wa,Total Wine & More #1407 - Federal Way,"32095 Pacific Hwy S , Celebration Shopping Center",Federal Way,WA,,,false,253-941-4017,1407manager@totalwine.com,http://www.totalwine.com,
96f7cffa-c7f9-494e-9684-db25250776af,total-wine-more-1410-puyallup-puyallup-wa,Total Wine & More #1410 - Puyallup,"120 31St Ave Se Unit E , South Hill Village",Puyallup,WA,,,false,253-445-2823,1410manager@totalwine.com,http://www.totalwine.com,
45ed5532-fdbb-4c23-9127-57fbb5644fec,total-wine-more-1602-roseville-saint-paul-mn,Total Wine & More #1602 - Roseville,"2401 Fairview Ave N Suite 105 , Rosedale Marketplace Shopping Ctr",Saint Paul,MN,,,false,651-636-4157,1602manager@totalwine.com,http://www.totalwine.com,
21747c9e-186a-486e-8d69-8b5b40faf5a6,total-wine-more-0923-daytona-beach-daytona-beach-fl,Total Wine & More #0923 - Daytona Beach,"2500 W International Speedway , International Speedway Square",Daytona Beach,FL,,,false,386-947-9310,923manager@totalwine.com,http://www.totalwine.com,
408a1c82-3852-468b-b189-743a8c11db14,total-wine-more-0507-lewisville-lewisville-tx,Total Wine & More #0507 - Lewisville,"2325 S Stemmons Fwy , Suite 504",Lewisville,TX,,,false,214-488-5713,507manager@totalwine.com,http://www.totalwine.com,
562b7397-36aa-415e-807f-692e1b210866,the-downtown-tobacco-shoppe-fort-myers-fl,The Downtown Tobacco Shoppe,1502 Hendry St,Fort Myers,FL,,,false,239-337-4662,kevin@wfcbmail.com,,
2c91f72e-9c12-4ee1-adc6-f42dee1c17ef,cigar-box-killeen-tx,Cigar Box,1401 Central Texas Expy,Killeen,TX,,,false,254-526-6811,wfl0456@yahoo.com,,
d06c5458-24e8-412d-b59a-7773fc7c6ed0,cigarz-on-the-avenue-winter-park-fl,Cigarz On The Avenue,963 Orange Ave,Winter Park,FL,,,false,407-647-2427,sales@cigarzontheavenue.com,,
ccd2a457-b1e1-4dd8-87c7-5ff9bc3acd82,florez-tobacconist-summit-nj,Florez Tobacconist,37 Beechwood Rd,Summit,NJ,,,false,908-598-1600,abelcigars@yahoo.com,,
79130d22-b86b-49f8-be16-22a64d7c91f8,tobacco-s-of-hawaii-honolulu-hi,Tobacco's Of Hawaii,"2043 S Beretania , Unit B",Honolulu,HI,,,false,808-942-7855,tobaccosofhawaii@yahoo.com,http://www.tobaccosofhawaii.com,
6faf4be4-2eaf-4a51-af36-4066644a48fe,harbor-cigars-destin-fl,Harbor Cigars,"4424 Commons Dr E , Suite 2-C",Destin,FL,,,false,850-650-3111,,http://www.harborcigars.com,
ab3ae3d8-f26c-45f5-90ac-041178726dc4,fogue-bates-tobacconists-tulsa-ok,Fogue & Bates Tobacconists,4207 S Sheridan,Tulsa,OK,,,false,918-289-0209,jamesageorge1@gmail.com,,
0f7ceedf-8aed-417e-895c-c890bd046db9,smokers-delight-union-nj,Smokers Delight,1053 Stuyvesant Ave,Union,NJ,,,false,908-810-7352,info@smokersdelight.com,http://www.smokersdelight.com,
e487cbec-44e5-4aa2-8df0-ff529bd54f10,aficionado-s-premium-cigars-pembroke-pines-fl,Aficionado's Premium Cigars,"12588 Pines Blvd , St 102-103",Pembroke Pines,FL,,,false,954-431-9800,premcgar@bellsouth.net,,
cba42599-3dd6-4da5-a1dc-4c3a01809adb,17th-st-cigar-company-bakersfield-ca,17th St Cigar Company,1418 17Th Street,Bakersfield,CA,,,false,661-281-9885,mvcruz2@aol.com,,
44340e8b-5b58-44cf-bcad-3da75a955d0b,cigar-chateau-gifts-wichita-ks,Cigar Chateau & Gifts,3049 N Rock Rd,Wichita,KS,,,false,316-636-2433,kris@cigarchateau.com,http://www.cigarchateau.com,
f6562fdb-1427-4f37-9ab6-0ae246585f6e,abc-the-cigar-store-revere-ma,Abc The Cigar Store,170 Revere St,Revere,MA,,,false,781-289-4959,,http://www.abccigar.com,
ab5042fa-acd1-4807-a148-71b35df9f5d1,davidus-cigars-ltd-woodbine-md,Davidus Cigars Ltd,16019 Frederick Rd,Woodbine,MD,,,false,301-662-6606,steve@davidus.com,http://www.davidus.com,
5de3551b-4323-4f56-b753-1ad7038efb60,big-sky-stogies-llc-billings-mt,Big Sky Stogies Llc,2717 First Ave North,Billings,MT,,,false,406-248-6879,stogies@bigskystogies.com,http://www.bigskystogies.com,
d7e3936f-0196-44fd-97fb-adb099c9d93a,house-of-cigars-gifts-burbank-ca,House Of Cigars & Gifts,144 S Glenoaks Blvd,Burbank,CA,,,false,818-845-3631,,,
5c0092b7-ba04-45e6-b1a7-fae54799b50e,tobacco-discount-house-shreveport-la,Tobacco Discount House,4422 Youree Dr,Shreveport,LA,,,false,318-861-2243,tobaccohouse4422@gmail.com,,
53da5806-3449-4b66-8bc3-ed2c18bb24b8,twin-smoke-shop-londonderry-nh,Twin Smoke Shop,80 Perkins Rd,Londonderry,NH,,,false,603-421-0242,info@twinssmokeshop.com,http://www.twinssmokeshop.com,
908a9b47-cd2d-4fb4-a9cc-846bd926fc81,the-outlaw-cigar-compay-kansas-city-mo,The Outlaw Cigar Compay,6234 N Chatham Ave,Kansas City,MO,,,false,816-505-2442,jacoborlowski@me.com,http://www.outlawcigar.com,
87f0fbdc-cb80-43cd-8457-42ce04691f10,cigar-aficion-staten-island-ny,Cigar Aficion,"965 Richmond Ave , Shop-Rite Plaza",Staten Island,NY,,,false,718-761-1234,samuchhanany@hotmail.com,,
009428b0-a7d3-432f-afbd-a2d5f6825e24,fat-stogies-cigar-encino-ca,Fat Stogies & Cigar,17306 A Ventura Blvd,Encino,CA,,,false,818-907-0211,,,
b209357e-9602-4daf-93b9-61c8c14dd3b6,kwik-trip-inc-la-crosse-wi,Kwik Trip Inc,"Accounts Payable , Po Box 2107",La Crosse,WI,,,false,608-781-8988,mvold@kwiktrip.com,http://www.kwiktrip.com,
9dcd981e-f9d8-43a5-a443-58e382b34689,stoggies-on-grand-st-paul-mn,Stoggies On Grand,961 Grand Ave,St Paul,MN,,,false,651-222-8700,stogiesong@aol.com,http://www.stogiesongrand.com,
e5978d01-3939-455a-a84c-f9ec547d7d83,ambassador-fine-cigars-phoenix-az,Ambassador Fine Cigars,"10810 N Tatum Blvd , Suite 140",Phoenix,AZ,,,false,480-905-1000,vartan@ambassadorcigars.com,http://www.ambassadorcigars.com,
fd93dbc5-1914-43f1-b949-373749b496a1,ambassador-fine-cigars-peoria-az,Ambassador Fine Cigars,"7545 W Bell Rd , Suite 101",Peoria,AZ,,,false,623-486-0688,mrambassador@cox.net,http://www.ambassadorcigars.com,
9c173716-9e86-43be-b2a7-1488de21c3e5,ralph-s-cigars-chicago-il,Ralph's Cigars,1154 W Taylor Street,Chicago,IL,,,false,312-829-0672,ralphscigars@yahoo.com,,
4234ba33-465f-49f0-b353-7afc96630672,club-humidor-san-antonio-tx,Club Humidor,7074 San Pedro Ave,San Antonio,TX,,,false,210-558-7700,keithrumbo@hotmail.com,http://www.clubhumidor.com,
b2b237ac-617f-409c-a6a5-4f82c0f2c4a4,smokes-on-main-llc-west-bend-wi,Smokes On Main Llc,2040 South Main St,West Bend,WI,,,false,262-338-6662,smokesonmain4@gmail.com,http://www.smokesonmain.com,
ec365cb8-f7f4-440c-b4ee-96bb9e005858,mayan-import-company-new-orleans-la,Mayan Import Company,3000 Magazine St,New Orleans,LA,,,false,504-269-9000,sales@mayanimport.com,http://www.mayanimport.com,
018bdd48-ce58-4d22-a592-7b52142bf01e,don-juan-cigar-co-in-baton-rouge-la,Don Juan Cigar Co In,7539 Corporate Blvd A Ste 170,Baton Rouge,LA,,,false,504-736-4065,youngs@imperialtrading.com,,
74b02fcf-f414-41a1-926a-eaa546695e17,habano-s-of-slidell-slidell-la,Habano's Of Slidell,1567 Gause Blvd,Slidell,LA,,,false,985-645-9463,habanos@bellsouth.com,,
005b8710-a4e8-4244-93a2-bfe23abab51f,cigar-palace-alexandria-va,Cigar Palace,660 S Pickett St,Alexandria,VA,,,false,888-942-8224,info@cigarpalace.com,http://www.cigarpalace.com,
350312da-a808-4df1-af68-ece4855cca60,hollywood-smoke-santa-monica-ca,Hollywood Smoke,2808 Main Street,Santa Monica,CA,,,false,310-396-1661,ngarabin@gmail.com,http://www.hollywoodsmoke.com,
2b45bbae-b215-4adf-bd10-0365efa4fbed,united-card-smoke-shop-denville-nj,United Card & Smoke Shop,13 Broadway,Denville,NJ,,,false,973-627-6718,mark@unitedcardandsmoke.com,http://www.unitedcardandsmoke.com,
3b7ed68f-80d0-4bd8-b915-f5bc0870d58c,nicks-cigar-world-north-myrtle-beach-sc,Nicks Cigar World,2705 Hwy 17 S,North Myrtle Beach,SC,,,false,843-361-8266,jamie@nickscigarworld.com,http://www.nickscigarworld.com,
122191e7-669d-45c4-bfcf-dda4c4e571ac,mr-stogy-s-morrisville-pa,Mr Stogy's,312 W Trenton Ave,Morrisville,PA,,,false,215-736-0820,mrstogy@mrstogys.com,http://www.mrstogys.com,
3fc30dd2-1c39-4e57-af51-4e91fe95b0c2,world-class-cigars-wheat-ridge-co,World Class Cigars,4810 Wadsworth Blvd,Wheat Ridge,CO,,,false,303-403-9000,wccigars@yahoo.com,,
2b9867fa-df80-47a7-acc5-e96ff73ba47f,don-cruz-cigars-inc-hollywood-fl,Don Cruz Cigars Inc,4405 Sheridan St,Hollywood,FL,,,false,954-986-1414,doncruzcigars@bellsouth.net,,
f4e92ba9-f217-478c-9c2d-0618bd42c97d,cigars-and-more-libertyville-il,Cigars And More,314 S Milwaukee Ave,Libertyville,IL,,,false,847-918-9999,julie@cigarsandmore.com,http://www.cigarsandmore.com,
accdea51-5982-4807-8014-c51896adedc9,havana-connections-richmond-va,Havana Connections,11616 W Broad St,Richmond,VA,,,false,804-364-5711,jason@havanaconnections.com,http://www.havanaconnections.com,
7ac5f3f1-96e2-44a0-94a4-674d94acdcca,blacksburg-pipe-tobacco-blacksburg-va,Blacksburg Pipe & Tobacco,408 N Main St,Blacksburg,VA,,,false,540-951-8457,blacksburgtobacco1@gmail.com,http://www.blacksburgtobacco.com,
c57e6c1e-c689-4ee1-aa0b-8a2e58bb2fb5,watch-city-cigar-company-framingham-ma,Watch City Cigar Company,497 Worchester Rd,Framingham,MA,,,false,508-628-0112,watchcitycigar@rcn.com,http://www.watchcitycigar.com,
aad03a82-f1f4-49a2-a69f-c3eb77a2dbf3,habana-cigar-club-corporation-edgewater-nj,Habana Cigar Club Corporation,824 River Rd,Edgewater,NJ,,,false,201-886-1500,habana18@aol.com,http://www.habanacigarclubnj.com,
b7c18df9-30d5-4b33-aae1-f3dcf67a5e71,smoke-rings-72-cigar-pipe-merritt-island-fl,Smoke Rings 72 Cigar & Pipe,925 N Courtenay Pkwy,Merritt Island,FL,,,false,321-453-1422,smokeringslou@gmail.com,http://www.smokeringsonline.com,
707af2e6-b323-4c43-afbc-8e8224ef9db5,crescent-city-cigar-shop-new-orleans-la,Crescent City Cigar Shop,730 Orleans,New Orleans,LA,,,false,504-522-4427,mail@cccigarshop.com,http://www.cccigarshop.com,
51df3575-c546-4409-b984-d2a9be25dd53,tampa-sweetheart-cigar-tampa-fl,Tampa Sweetheart Cigar,1603 East 6Th Avenue,Tampa,FL,,,false,813-247-3880,tpasweetheart@aol.com,http://www.tampasweetheart.com,
48108ee0-fc82-47cd-bd93-8377415e6418,reel-smokers-cigar-distr-deerfield-beach-fl,Reel Smokers Cigar Distr,140 N Federal Hwy,Deerfield Beach,FL,,,false,954-429-1335,,http://www.reelsmokers.net,
57e4d523-c341-46fc-921e-cb77fcd0a993,m-g-tobacco-the-woodlands-tx,M&g Tobacco,414 Sawdust Rd,The Woodlands,TX,,,false,281-296-0202,,,
625daf44-966b-4fbb-8b8e-db714ac02ebf,davidoff-of-geneva-vene-las-vegas-nv,Davidoff Of Geneva Vene,3200 Las Vegas Blvd S #1245,Las Vegas,NV,,,false,702-473-5001,patrick@calabrini.com,http://www.davidofflv.com,
69e903e9-2ddd-4fcd-9b5d-b6fc1a435617,the-burning-leaf-tobacco-shop-plattsburgh-ny,The Burning Leaf Tobacco Shop,53 Clinton St,Plattsburgh,NY,,,false,518-562-3124,leaf@capital.net,,
c6b922c1-1d35-40aa-b3ac-35167d8fdea2,hubbard-state-cigar-shop-chicago-il,Hubbard State Cigar Shop,6 W Hubbard St,Chicago,IL,,,false,312-670-0687,israrkhan142@yahoo.com,,
eb2b63e7-ef64-44e4-91a9-4615ae3ed6e0,smokin-joes-hudson-nh,Smokin Joes,100 River Rd,Hudson,NH,,,false,603-883-5235,christieb@smokinjoes.comcastbiz.net,,
20373593-6931-496e-b6e5-0f0ab013296d,oettinger-davidoff-ag-basel,Oettinger Davidoff Ag,Nauenstrasse 73,Basel,,,,false,,nicole.righetti@davidoff.ch,,
5d7edad2-2d65-4c4d-95fc-d6b77ba31c07,court-house-cigar-co-dedham-ma,Court House Cigar Co,370 Washington St,Dedham,MA,,,false,781-326-2400,,,
ae165086-fac9-4f82-9f2a-4e99c7165d62,cigar-world-vienna-va,Cigar World,8150 Leesburg Pike Unit H2,Vienna,VA,,,false,703-506-4677,alidhamdan@aol.com,http://www.cigarworldnj.com,
8bac1917-d0ca-4bde-9a29-a44d1b377e78,be-urbane-bsleuth-statesman-inc-toronto-on,Be Urbane-bsleuth & Statesman Inc,"130 King Street West , The Exchange Tower",Toronto,ON,,,false,416-363-7575,akil@sleuthandstatesman.com,http://www.sleuthandstatesman.com,
12b2e935-75e4-4ae9-a856-6a8dc1a0f42a,tobacco-haven-brookline-nh,Tobacco Haven,44-B Route 13 South,Brookline,NH,,,false,603-673-5475,tobacco_haven@yahoo.com,,
bcba7116-c2be-4e05-aedd-b5d33512fa2c,tobacco-road-hilton-head-island-sc,Tobacco Road,119 B Arrow Rd,Hilton Head Island,SC,,,false,843-341-6265,,http://www.hiltonheadcigars.com,
7790c0d8-30ec-4e2a-96a6-64f76a40f70d,zt-cigars-oklahoma-city-ok,Zt Cigars,2726 West Britton Road,Oklahoma City,OK,,,false,405-942-0070,todd@ztcigars.com,http://www.ztcigars.com,
014cff24-1459-42d4-afdf-1aff74e23a8c,stick-premium-cigars-new-westminster-bc,Stick Premium Cigars,633 Columbia St,New Westminster,BC,,,false,604-575-8895,smoke@stickpremiumcigars.com,http://www.stickpremiumcigars.com,
b0477474-8d0f-46f5-a8b5-ca0d85cb32bb,stone-beads-cigars-hollywood-fl,Stone Beads Cigars,2901 N State Road 7,Hollywood,FL,,,false,954-981-6950,jolettaj@msn.com,,
7b8220b0-3453-4abc-b157-3139ea89756c,the-smokin-cigar-inc-toronto-on,The Smokin' Cigar Inc,1540 Bayview Ave,Toronto,ON,,,false,416-545-0063,info@smokincigar.com,http://www.smokincigar.com,
b1605bd5-369f-4b66-a82c-6d53d8ae388d,club-macanudo-new-york-ny,Club Macanudo,26 E 63Rd St,New York,NY,,,false,212-752-8200,info.clubmacanudo@st-group.com,http://www.clubmacanudo.com,
49033bf0-7b38-4562-a557-c84845e01653,the-tobacco-co-harrisburg-pa,The Tobacco Co,"6301 Grayson Road , Suite A132",Harrisburg,PA,,,false,717-975-8877,smokeme@epix.net,,
d373b9b8-8daf-4eef-bfc4-99b795363580,the-village-tobacconist-babylon-ny,The Village Tobacconist,76 Deer Park Ave,Babylon,NY,,,false,631-661-8406,,http://www.villagetobacconist.com,
7632d68c-b3de-43f2-b313-15e051843ac6,the-educated-cigar-richland-wa,The Educated Cigar,624 Wellsian Way,Richland,WA,,,false,509-205-2876,,http://www.educatedcigar.com,
f613398c-5044-404a-ae6f-dc53b65f9318,smoke-shack-virginia-beach-va,Smoke Shack,1347 Lynnhaven Pkwy,Virginia Beach,VA,,,false,757-468-4011,ivatzankin@yahoo.com,,
